,tweet_id,date,time,source,jpg_url,text,name,dog_stage,rating_numerator,rating_denominator,retweet_count,favorite_count,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
314,821765923262631936,2017-01-18,17:07:18,Twitter for iPhone,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,Duchess,doggo,13.0,10.0,1852,9097,Golden Retriever,0.980071,True,Labrador Retriever,0.00875751,True,Saluki,0.00180595,True
315,821522889702862852,2017-01-18,01:01:34,Twitter for iPhone,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,Harlso,None,13.0,10.0,1963,8646,Doberman,0.7635390000000001,True,Black-And-Tan Coonhound,0.136602,True,Miniature Pinscher,0.08765389999999999,True
316,821407182352777218,2017-01-17,17:21:47,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,Sundance,doggo,14.0,10.0,4857,12719,Irish Setter,0.5054960000000001,True,Vizsla,0.168747,True,Chesapeake Bay Retriever,0.111311,True
317,821149554670182400,2017-01-17,00:18:04,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,Luca,None,12.0,10.0,2245,9429,German Shepherd,0.515933,True,Malinois,0.203651,True,Irish Setter,0.0910551,True
318,821107785811234820,2017-01-16,21:32:06,Twitter for iPhone,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,None,doggo,11.0,10.0,2374,10375,Pomeranian,0.85659,True,Papillon,0.0385365,True,Yorkshire Terrier,0.0331458,True
319,821044531881721856,2017-01-16,17:20:45,Twitter for iPhone,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,Flash,None,12.0,10.0,2549,13657,Old English Sheepdog,0.14802,True,Airedale,0.133534,True,Tibetan Mastiff,0.120903,True
320,820749716845686786,2017-01-15,21:49:15,Twitter for iPhone,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,Sunny,None,13.0,10.0,11071,34105,Golden Retriever,0.8380120000000001,True,Pekinese,0.0567331,True,Labrador Retriever,0.0239436,True
321,820690176645140481,2017-01-15,17:52:40,Twitter for iPhone,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,None,None,84.0,70.0,3587,13184,West Highland White Terrier,0.872064,True,Kuvasz,0.0595259,True,Samoyed,0.0373996,True
322,820314633777061888,2017-01-14,17:00:24,Twitter for iPhone,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",None,None,14.0,10.0,633,3601,Gordon Setter,0.940724,True,Black-And-Tan Coonhound,0.0420412,True,Rottweiler,0.00941743,True
323,820078625395449857,2017-01-14,01:22:35,Twitter for iPhone,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,None,None,12.0,10.0,6997,21387,School Bus,0.999833,False,Cab,0.000159621,False,Crane,1.7998e-06,False
324,819952236453363712,2017-01-13,17:00:21,Twitter for iPhone,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",Oliver,puppo,13.0,10.0,1320,5753,American Staffordshire Terrier,0.925505,True,Staffordshire Bullterrier,0.0362215,True,Italian Greyhound,0.020411900000000004,True
325,819924195358416896,2017-01-13,15:08:56,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,None,doggo,11.0,10.0,5399,13901,Bathtub,0.100896,False,Shower Curtain,0.0918664,False,Tub,0.049176300000000006,False
326,819711362133872643,2017-01-13,01:03:12,Twitter for iPhone,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,Howie,None,11.0,10.0,3494,14539,Acorn Squash,0.8487040000000001,False,Toilet Seat,0.0443484,False,Toy Poodle,0.0220094,True
327,819588359383371776,2017-01-12,16:54:26,Twitter for iPhone,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,Jazzy,None,13.0,10.0,2197,10331,Cardigan,0.5479350000000001,True,Basenji,0.116442,True,Shetland Sheepdog,0.101681,True
328,819347104292290561,2017-01-12,00:55:47,Twitter for iPhone,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,Anna,None,12.0,10.0,1339,7805,Rottweiler,0.909106,True,Black-And-Tan Coonhound,0.0441198,True,Doberman,0.0318349,True
329,819227688460238848,2017-01-11,17:01:16,Twitter for iPhone,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,Finn,None,12.0,10.0,7455,24985,Border Terrier,0.4824520000000001,True,German Shepherd,0.181082,True,Norwegian Elkhound,0.0652566,True
330,819006400881917954,2017-01-11,02:21:57,Twitter for iPhone,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,Sunny,doggo,14.0,10.0,21069,48765,Prison,0.907083,False,Palace,0.0200891,False,Umbrella,0.00784954,False
331,819004803107983360,2017-01-11,02:15:36,Twitter for iPhone,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,Bo,doggo,14.0,10.0,40861,93360,Standard Poodle,0.351308,True,Toy Poodle,0.271929,True,Tibetan Terrier,0.0947592,True
332,818627210458333184,2017-01-10,01:15:10,Twitter for iPhone,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,Wafer,None,13.0,10.0,8313,24014,Labrador Retriever,0.384188,True,Beagle,0.255917,True,Grocery Store,0.0797995,False
333,818614493328580609,2017-01-10,00:24:38,Twitter for iPhone,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,Bear,None,12.0,10.0,2882,10665,Chihuahua,0.450722,True,Border Terrier,0.204177,True,Beagle,0.092774,True
334,818536468981415936,2017-01-09,19:14:36,Twitter for iPhone,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,Tom,None,11.0,10.0,2767,11815,Swing,0.999403,False,Welsh Springer Spaniel,6.229489999999999e-05,True,Bow,3.04619e-05,False
335,818259473185828864,2017-01-09,00:53:55,Twitter for iPhone,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,Florence,None,12.0,10.0,2543,11925,Miniature Schnauzer,0.367368,True,Toy Poodle,0.112479,True,Standard Schnauzer,0.095434,True
336,818145370475810820,2017-01-08,17:20:31,Twitter for iPhone,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,Autumn,None,11.0,10.0,2897,13308,Golden Retriever,0.621931,True,Labrador Retriever,0.364997,True,Redbone,0.00397148,True
337,817827839487737858,2017-01-07,20:18:46,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,Buddy,None,13.0,10.0,30253,56170,Cocker Spaniel,0.387608,True,Golden Retriever,0.264844,True,Pekinese,0.122123,True
338,817777686764523521,2017-01-07,16:59:28,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",Dido,doggo or pupper,13.0,10.0,2976,11573,Curly-Coated Retriever,0.733256,True,Flat-Coated Retriever,0.214145,True,Irish Water Spaniel,0.029769,True
339,817536400337801217,2017-01-07,01:00:41,Twitter for iPhone,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",Eugene,None,12.0,10.0,3390,12765,Pug,0.971358,True,French Bulldog,0.0285185,True,Boston Bull,8.596979999999999e-05,True
340,817423860136083457,2017-01-06,17:33:29,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,Ken,None,13.0,10.0,16748,37109,Ice Bear,0.3362,False,Samoyed,0.201358,True,Eskimo Dog,0.186789,True
341,817415592588222464,2017-01-06,17:00:38,Twitter for iPhone,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",Strudel,None,11.0,10.0,1077,6089,Doberman,0.806163,True,Black-And-Tan Coonhound,0.0973859,True,Miniature Pinscher,0.0859928,True
342,817171292965273600,2017-01-06,00:49:53,Twitter for iPhone,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,Tebow,None,13.0,10.0,2244,9439,Golden Retriever,0.295483,True,Irish Setter,0.144431,True,Chesapeake Bay Retriever,0.07787899999999999,True
343,817120970343411712,2017-01-05,21:29:55,Twitter for iPhone,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,None,None,13.0,10.0,2924,13147,Saluki,0.568809,True,Afghan Hound,0.229352,True,Golden Retriever,0.15713,True
344,817056546584727552,2017-01-05,17:13:55,Twitter for iPhone,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,Chloe,None,11.0,10.0,1846,9270,Kelpie,0.8644149999999999,True,French Bulldog,0.0974556,True,German Shepherd,0.00852587,True
345,816816676327063552,2017-01-05,01:20:46,Twitter for iPhone,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,Timber,None,12.0,10.0,2278,10810,Malamute,0.668164,True,Pembroke,0.105033,True,Siberian Husky,0.077875,True
346,816697700272001025,2017-01-04,17:27:59,Twitter for iPhone,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,Binky,None,12.0,10.0,2455,10615,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese Dog,0.047607800000000006,True
347,816450570814898180,2017-01-04,01:05:59,Twitter for iPhone,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,Moose,None,13.0,10.0,9063,33114,Web Site,0.35285700000000003,False,Envelope,0.0601072,False,Nail,0.0312909,False
348,816336735214911488,2017-01-03,17:33:39,Twitter for iPhone,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,Dudley,None,11.0,10.0,2182,9320,Labrador Retriever,0.91933,True,Kuvasz,0.0494795,True,Golden Retriever,0.0119342,True
349,816091915477250048,2017-01-03,01:20:49,Twitter for iPhone,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,Comet,None,12.0,10.0,2403,9663,Pomeranian,0.967345,True,Samoyed,0.00739748,True,Papillon,0.0060165,True
350,815990720817401858,2017-01-02,18:38:42,Twitter for iPhone,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",Jack,None,11.0,10.0,1171,5410,Chihuahua,0.428756,True,Miniature Pinscher,0.103912,True,Staffordshire Bullterrier,0.0889587,True
351,815966073409433600,2017-01-02,17:00:46,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,None,pupper,13.0,10.0,9519,24350,Tibetan Mastiff,0.506312,True,Tibetan Terrier,0.29569,True,Otterhound,0.0362507,True
352,815736392542261248,2017-01-02,01:48:06,Twitter for iPhone,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,Akumi,None,11.0,10.0,2536,10661,Border Collie,0.5489069999999999,True,Cardigan,0.17852300000000002,True,Collie,0.146351,True
353,815639385530101762,2017-01-01,19:22:38,Twitter for iPhone,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,Titan,None,12.0,10.0,1840,8915,German Shepherd,0.8179529999999999,True,Norwegian Elkhound,0.140007,True,Malinois,0.0248209,True
354,815390420867969024,2017-01-01,02:53:20,Twitter for iPhone,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,None,None,13.0,10.0,4251,11200,Restaurant,0.279846,False,Toyshop,0.0914294,False,Paper Towel,0.0461474,False
355,814986499976527872,2016-12-31,00:08:17,Twitter for iPhone,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,Cooper,pupper,11.0,10.0,1444,8278,Dalmatian,0.999828,True,Boxer,6.78061e-05,True,American Staffordshire Terrier,3.42436e-05,True
356,814638523311648768,2016-12-30,01:05:33,Twitter for iPhone,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,Olivia,None,12.0,10.0,3033,12231,Golden Retriever,0.650814,True,Kuvasz,0.053281,True,Cocker Spaniel,0.035439599999999995,True
357,814530161257443328,2016-12-29,17:54:58,Twitter for iPhone,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,Alf,None,12.0,10.0,2069,9393,Miniature Poodle,0.626913,True,Toy Poodle,0.26558200000000004,True,Soft-Coated Wheaten Terrier,0.0416142,True
358,814153002265309185,2016-12-28,16:56:16,Twitter for iPhone,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,Oshie,None,12.0,10.0,9731,31166,Golden Retriever,0.490068,True,Labrador Retriever,0.291956,True,Chow,0.07247469999999999,True
359,813910438903693312,2016-12-28,00:52:25,Twitter for iPhone,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,Chubbs,doggo,11.0,10.0,2105,10072,Siberian Husky,0.6993550000000001,True,Eskimo Dog,0.256433,True,Norwegian Elkhound,0.0131888,True
360,813812741911748608,2016-12-27,18:24:12,Twitter for iPhone,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",Gary,None,14.0,10.0,15686,39407,French Bulldog,0.709146,True,Boston Bull,0.247621,True,Boxer,0.0188551,True
361,813800681631023104,2016-12-27,17:36:16,Twitter for iPhone,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,Sky,None,12.0,10.0,1971,9053,Malamute,0.501159,True,Siberian Husky,0.228792,True,Eskimo Dog,0.200388,True
362,813217897535406080,2016-12-26,03:00:30,Twitter for iPhone,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,Atlas,None,13.0,10.0,8154,20286,Samoyed,0.905972,True,Pomeranian,0.048038300000000006,True,West Highland White Terrier,0.0356671,True
363,813202720496779264,2016-12-26,02:00:11,Twitter for iPhone,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,None,doggo,11.0,10.0,2014,9954,Cocker Spaniel,0.701852,True,Golden Retriever,0.120345,True,Labrador Retriever,0.0363202,True
364,813187593374461952,2016-12-26,01:00:05,Twitter for iPhone,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,None,None,13.0,10.0,4890,21522,Golden Retriever,0.888181,True,Labrador Retriever,0.0423119,True,Saluki,0.00970173,True
365,813172488309972993,2016-12-26,00:00:03,Twitter for iPhone,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,Eleanor,None,12.0,10.0,2151,10132,Doormat,0.954844,False,Golden Retriever,0.0261931,True,Cocker Spaniel,0.00438598,True
366,813157409116065792,2016-12-25,23:00:08,Twitter for iPhone,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,Layla,None,12.0,10.0,2478,8409,Siamese Cat,0.8439110000000001,False,Pembroke,0.07056710000000001,True,Cardigan,0.041916,True
367,813142292504645637,2016-12-25,22:00:04,Twitter for iPhone,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,None,None,13.0,10.0,2640,9128,Beagle,0.848735,True,Ibizan Hound,0.0446025,True,Italian Greyhound,0.0186108,True
368,813127251579564032,2016-12-25,21:00:18,Twitter for iPhone,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,None,doggo,11.0,10.0,3502,12880,Norwegian Elkhound,0.432416,True,Whippet,0.374223,True,Siberian Husky,0.032462599999999994,True
369,813112105746448384,2016-12-25,20:00:07,Twitter for iPhone,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,Toby,None,12.0,10.0,3085,11209,Dingo,0.287369,False,Pembroke,0.140682,True,Basenji,0.0908189,True
370,813096984823349248,2016-12-25,19:00:02,Twitter for iPhone,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,Rocky,doggo,11.0,10.0,4044,11416,Great Dane,0.128056,True,Boston Bull,0.117003,True,Kelpie,0.08696430000000001,True
371,813081950185472002,2016-12-25,18:00:17,Twitter for iPhone,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,Baron,None,11.0,10.0,3102,10716,Doberman,0.909951,True,Kelpie,0.0426494,True,Miniature Pinscher,0.0230041,True
372,813066809284972545,2016-12-25,17:00:08,Twitter for iPhone,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,Tyr,None,12.0,10.0,2175,8624,Toy Terrier,0.7764,True,Pembroke,0.115034,True,Basenji,0.048873,True
373,813051746834595840,2016-12-25,16:00:16,Twitter for iPhone,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,Bauer,None,13.0,10.0,8202,22736,Golden Retriever,0.914804,True,Labrador Retriever,0.08355,True,Kuvasz,0.000453224,True
374,812781120811126785,2016-12-24,22:04:54,Twitter for iPhone,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,Swagger,None,10.0,10.0,2137,8209,Bull Mastiff,0.989316,True,Boxer,0.00704296,True,French Bulldog,0.00173961,True
375,812709060537683968,2016-12-24,17:18:34,Twitter for iPhone,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,Brandi,None,12.0,10.0,1605,7192,Irish Setter,0.326873,True,Golden Retriever,0.18261,True,Leonberg,0.156912,True
376,812503143955202048,2016-12-24,03:40:19,Twitter for iPhone,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",None,None,13.0,10.0,1373,6599,Loupe,0.546856,False,Web Site,0.345298,False,Bubble,0.0105279,False
377,812466873996607488,2016-12-24,01:16:12,Twitter for iPhone,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,Mary,None,12.0,10.0,2158,8686,Bath Towel,0.0998035,False,Pillow,0.0923181,False,Great Dane,0.0782055,True
378,812372279581671427,2016-12-23,19:00:19,Twitter for iPhone,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,Moe,None,13.0,10.0,4106,14861,Golden Retriever,0.7848729999999999,True,Cocker Spaniel,0.08778810000000001,True,Labrador Retriever,0.0832747,True
379,811985624773361665,2016-12-22,17:23:53,Twitter for iPhone,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,Ted,None,11.0,10.0,1579,7886,Staffordshire Bullterrier,0.6105729999999999,True,French Bulldog,0.159935,True,Doormat,0.0586721,False
380,811744202451197953,2016-12-22,01:24:33,Twitter for iPhone,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,Halo,None,13.0,10.0,1806,8199,Pekinese,0.386082,True,Labrador Retriever,0.202862,True,Golden Retriever,0.170487,True
381,811627233043480576,2016-12-21,17:39:46,Twitter for iPhone,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,Augie,None,10.0,10.0,3512,13908,Beagle,0.39628,True,Pembroke,0.049561900000000006,True,Wire-Haired Fox Terrier,0.046349199999999986,True
382,811386762094317568,2016-12-21,01:44:13,Twitter for iPhone,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,Craig,pupper,11.0,10.0,7174,22706,Pembroke,0.804177,True,Cardigan,0.18989,True,Beagle,0.00196475,True
383,810984652412424192,2016-12-19,23:06:23,Twitter for iPhone,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",Sam,None,,,1604,5792,Golden Retriever,0.8713420000000001,True,Tibetan Mastiff,0.0367077,True,Labrador Retriever,0.025823200000000004,True
384,810896069567610880,2016-12-19,17:14:23,Twitter for iPhone,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",Hunter,None,11.0,10.0,2002,9827,Flat-Coated Retriever,0.8208040000000001,True,Labrador Retriever,0.08231820000000001,True,Curly-Coated Retriever,0.0674605,True
385,810657578271330305,2016-12-19,01:26:42,Twitter for iPhone,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,Pavlov,None,11.0,10.0,2954,11909,Malamute,0.753521,True,Siberian Husky,0.166151,True,Eskimo Dog,0.0698108,True
